Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66d21e4d5bc135b6cf963785,64010f32f8dee9772983c7cd,APPROVED,Not Applicable,2024-08-30T19:32:35.408000Z,2024-08-30T19:36:03.805000Z,2024-09-03T15:23:54.733000Z,2024-08-30T19:36:04.539629Z,209.0,6B57058C,2046,28,Male,White,United States,United States,United States,English,Yes,Full-Time
66d21e4dd11e967624ff8f3f,57dc590ddcda780001a0e157,APPROVED,Not Applicable,2024-08-30T19:32:36.434000Z,2024-08-30T19:38:10.455000Z,2024-09-03T15:24:19.556000Z,2024-08-30T19:38:10.953180Z,335.0,6B57058C,2153,67,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66d21e4de005535c8b289320,64509bfcd8d8b7e61f801e95,APPROVED,Not Applicable,2024-08-30T19:32:36.331000Z,2024-08-30T19:38:54.816000Z,2024-09-03T15:24:19.829000Z,2024-08-30T19:38:55.576821Z,379.0,6B57058C,3296,59,Female,White,United States,United States,United States,English,No,Full-Time
66d21e4ea8983bd510941db9,61587a47655ef186b4e00648,APPROVED,Not Applicable,2024-08-30T19:32:41.770000Z,2024-08-30T19:43:20.493000Z,2024-09-03T15:24:20.107000Z,2024-08-30T19:44:07.691912Z,639.0,6B57058C,1345,61,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66d21e4ef0ee4b7694963898,607d6ad963c2b4e855ae2a06,APPROVED,Not Applicable,2024-08-30T19:32:40.047000Z,2024-08-30T19:41:21.579000Z,2024-09-03T15:24:20.407000Z,2024-08-30T19:41:23.594907Z,522.0,6B57058C,5960,31,Female,White,United States,United States,United States,English,No,Full-Time
66d21e4f8c3e314aa88ce828,655a655f62fde845d4789149,APPROVED,Not Applicable,2024-08-30T19:32:37.269000Z,2024-08-30T19:43:04.073000Z,2024-09-03T15:24:20.682000Z,2024-08-30T19:43:29.742315Z,627.0,6B57058C,2775,40,Female,White,United States,United States,United States,English,No,Part-Time
66d21e5042ee09cfad93de4a,667d76240f5000a33e44bbaf,APPROVED,Not Applicable,2024-08-30T19:32:37.281000Z,2024-08-30T19:37:13.690000Z,2024-09-03T15:24:20.972000Z,2024-08-30T19:37:14.410783Z,277.0,6B57058C,352,44,Female,Mixed,United States,United States,United States,English,No,Full-Time
66d21e50c5b1285ef85722bc,5c56964991c0ad0001cfa5ae,APPROVED,Not Applicable,2024-08-30T19:32:38.381000Z,2024-08-30T19:37:57.260000Z,2024-09-03T15:23:55.506000Z,2024-08-30T19:37:59.088408Z,319.0,6B57058C,3588,35,Male,White,United States,United States,United States,English,No,Full-Time
66d21e50c8aae829891bab7f,5ec403bb09d0e02a060bd5e6,APPROVED,Not Applicable,2024-08-30T19:32:44.517000Z,2024-08-30T19:35:59.656000Z,2024-09-03T15:24:21.275000Z,2024-08-30T19:36:00.808743Z,196.0,6B57058C,8509,30,Female,White,United States,United States,United States,English,No,Full-Time
66d21e511c5402ac53e18e87,65e25a56b48b9af00aaf76d5,APPROVED,Not Applicable,2024-08-30T19:32:41.074000Z,2024-08-30T19:39:36.174000Z,2024-09-03T15:24:21.553000Z,2024-08-30T19:39:53.764307Z,416.0,6B57058C,242,50,Female,White,United States,United States,United States,English,No,Full-Time
66d21e51345404c83e21022b,65c25e3de8b230c294f2b32c,APPROVED,Not Applicable,2024-08-30T19:32:33.925000Z,2024-08-30T19:41:07.361000Z,2024-09-03T15:24:21.948000Z,2024-08-30T19:41:08.360197Z,514.0,6B57058C,1219,51,Female,White,United States,United States,United States,English,No,Full-Time
66d21e515bc135b6cf96378a,566d5997d408ea00051a2a86,APPROVED,Not Applicable,2024-08-30T19:32:37.414000Z,2024-08-30T19:36:08.747000Z,2024-09-03T15:23:55.825000Z,2024-08-30T19:36:09.648017Z,212.0,6B57058C,3489,40,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e5179408881e256eb2d,60d2cf988de167c9da56eeb0,APPROVED,Not Applicable,2024-08-30T19:32:52.333000Z,2024-08-30T19:38:13.031000Z,2024-09-03T15:23:56.102000Z,2024-08-30T19:38:14.013248Z,321.0,6B57058C,7125,50,Male,White,United States,United States,United States,English,No,Full-Time
66d21e529251e5376903db47,664fc6ec0beb5400a141b77b,APPROVED,Not Applicable,2024-08-30T19:32:42.503000Z,2024-08-30T19:41:04.582000Z,2024-09-03T15:24:22.257000Z,2024-08-30T19:41:06.527917Z,503.0,6B57058C,320,58,Female,White,United States,United States,United States,English,No,Part-Time
66d21e52e93ed171327048cf,668bf688d58206e61f399a88,APPROVED,Not Applicable,2024-08-30T19:32:49.723000Z,2024-08-30T19:39:13.683000Z,2024-09-03T15:23:56.380000Z,2024-08-30T19:39:16.726236Z,384.0,6B57058C,209,42,Male,Black,United States,United States,United States,English,No,Full-Time
66d21e539e22ca758342b19d,6658b2f320f33b713aa253b1,APPROVED,Not Applicable,2024-08-30T19:32:46.559000Z,2024-08-30T19:39:08.038000Z,2024-09-03T15:24:22.574000Z,2024-08-30T19:39:09.217130Z,382.0,6B57058C,83,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e5421f088b380b4874a,6595e3b4dc9090390e4edb5f,APPROVED,Not Applicable,2024-08-30T19:32:41.060000Z,2024-08-30T19:45:26.024000Z,2024-09-03T15:24:22.861000Z,2024-08-30T19:45:27.504964Z,765.0,6B57058C,1586,27,Female,Asian,United States,United States,United States,English,No,Full-Time
66d21e5421f8ed8a3c1984f0,666362028ebee6f125f05a4d,APPROVED,Not Applicable,2024-08-30T19:32:40.008000Z,2024-08-30T19:37:56.405000Z,2024-09-03T15:23:56.665000Z,2024-08-30T19:37:57.109735Z,317.0,6B57058C,97,30,Male,Prefer not to say,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
66d21e54dd4588fb9193e033,5c00043a6d931200019bcb9b,APPROVED,Not Applicable,2024-08-30T19:32:36.033000Z,2024-08-30T19:39:51.202000Z,2024-09-03T15:24:23.159000Z,2024-08-30T19:40:06.084315Z,436.0,6B57058C,2829,42,Female,Mixed,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66d21e5588775215f3f6736c,667a1f5e23bc5cee5bdb0a89,APPROVED,Not Applicable,2024-08-30T19:32:56.383000Z,2024-08-30T19:40:34.278000Z,2024-09-03T15:23:56.959000Z,2024-08-30T19:40:38.374829Z,458.0,6B57058C,286,47,Male,White,United States,United States,United States,English,No,Part-Time
66d21e55aea45bab1f941bd9,66ba8f0ec4dbbfca0c5fb393,APPROVED,Not Applicable,2024-08-30T19:33:31.094000Z,2024-08-30T19:40:22.976000Z,2024-09-03T15:23:57.235000Z,2024-08-30T19:40:29.291295Z,412.0,6B57058C,115,23,Male,White,United States,United States,United States,English,Yes,Full-Time
66d21e55c8aae829891bab83,5e13b020f9e7509f89dbd793,APPROVED,Not Applicable,2024-08-30T19:32:47.588000Z,2024-08-30T19:37:15.184000Z,2024-09-03T15:24:23.434000Z,2024-08-30T19:37:15.920849Z,268.0,6B57058C,1246,51,Female,White,United States,United States,United States,English,No,Part-Time
66d21e5666c256ff952e6d23,66805f486ae4ada5289839e3,APPROVED,Not Applicable,2024-08-30T19:32:45.206000Z,2024-08-30T19:39:10.877000Z,2024-09-03T15:23:57.507000Z,2024-08-30T19:39:14.012427Z,386.0,6B57058C,393,34,Male,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
66d21e56e96c5a8df6f11eae,663a28f44cb5932c838e9765,APPROVED,Not Applicable,2024-08-30T19:32:48.504000Z,2024-08-30T19:47:52.331000Z,2024-09-03T15:24:23.707000Z,2024-08-30T19:47:53.210348Z,904.0,6B57058C,280,25,Female,Other,Ghana,United States,United States,English,Yes,Other
66d21e57efc822473cad3379,58a0c507890ea500014c4e9b,APPROVED,Not Applicable,2024-08-30T19:33:25.053000Z,2024-08-30T19:36:51.631000Z,2024-09-03T15:23:57.774000Z,2024-08-30T19:36:52.586700Z,207.0,6B57058C,67,35,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
66d21e58834805d3a9ae6b7c,662feffbe09a821885feff85,APPROVED,Not Applicable,2024-08-30T19:32:47.639000Z,2024-08-30T19:38:45.218000Z,2024-09-03T15:24:24.005000Z,2024-08-30T19:38:46.120855Z,358.0,6B57058C,443,34,Female,DATA_EXPIRED,Israel,United States,United States,English,No,Full-Time
66d21e58cea5e2e7f80d5e95,6681cd2873acd630ed9413a5,APPROVED,Not Applicable,2024-08-30T19:33:25.110000Z,2024-08-30T19:40:45.207000Z,2024-09-03T15:23:58.053000Z,2024-08-30T19:40:49.401534Z,441.0,NOCODE,140,21,Male,Black,Ghana,United Kingdom,United Kingdom,English,Yes,Other
66d21e594b3f801ae140f0e4,66ba5c3b68103e334adbb3e7,APPROVED,Not Applicable,2024-08-30T19:32:48.007000Z,2024-08-30T19:43:01.835000Z,2024-09-03T15:24:24.284000Z,2024-08-30T19:43:26.042361Z,614.0,6B57058C,108,53,Female,Other,United States,United States,United States,English,No,Unemployed (and job seeking)
66d21e59ab24cc504d1ae6fe,5f3c356f4cc7301d86e53d3f,APPROVED,Not Applicable,2024-08-30T19:32:53.084000Z,2024-08-30T19:38:25.791000Z,2024-09-03T15:24:24.628000Z,2024-08-30T19:38:26.939918Z,333.0,6B57058C,814,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66d21e59c2bc8b135dcbd098,641e3e47556ffc12b0489d88,APPROVED,Not Applicable,2024-08-30T19:35:08.185000Z,2024-08-30T19:42:43.894000Z,2024-09-03T15:23:58.386000Z,2024-08-30T19:42:58.598754Z,456.0,6B57058C,765,21,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
66d21e5a6c023f72a20d593f,664925f5dac2a21296428a6f,APPROVED,Not Applicable,2024-08-30T19:32:46.196000Z,2024-08-30T19:41:11.225000Z,2024-09-03T15:24:24.925000Z,2024-08-30T19:41:13.531829Z,506.0,6B57058C,360,33,Female,Asian,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e5ad39bd184a654234f,662d7cfaed2e56d153d1e5c9,APPROVED,Not Applicable,2024-08-30T19:32:53.385000Z,2024-08-30T19:42:41.989000Z,2024-09-03T15:24:25.208000Z,2024-08-30T19:42:57.874644Z,589.0,6B57058C,606,51,Female,Mixed,United States Minor Outlying Islands,United States,United States,English,No,Part-Time
66d21e5b00acfdbc181f46ed,66579d2fff0ff4d2fa1488ff,APPROVED,Not Applicable,2024-08-30T19:41:48.103000Z,2024-08-30T19:50:53.255000Z,2024-09-03T15:24:25.478000Z,2024-08-30T19:50:54.360132Z,546.0,6B57058C,462,54,Female,White,United States,United States,United States,English,No,Part-Time
66d21e5be79e976ece4ad6cd,6681e42776233b2b8b2510e0,APPROVED,Not Applicable,2024-08-30T19:32:50.092000Z,2024-08-30T19:40:54.568000Z,2024-09-03T15:23:58.670000Z,2024-08-30T19:40:55.880273Z,485.0,6B57058C,297,26,Male,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
66d21e5c151a540b5d621b72,5cdc899d48d5f100195fafff,APPROVED,Not Applicable,2024-08-30T19:32:50.400000Z,2024-08-30T19:38:06.325000Z,2024-09-03T15:23:58.937000Z,2024-08-30T19:38:07.127985Z,316.0,6B57058C,2181,38,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e5d41e881a30c47562b,62fb7948bd13412865275d1e,APPROVED,Not Applicable,2024-08-30T19:32:52.155000Z,2024-08-30T19:38:49.464000Z,2024-09-03T15:23:59.230000Z,2024-08-30T19:38:50.164225Z,358.0,6B57058C,571,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e5d8d985d1bffdfa9c2,63174af7d57182f9bf90c094,APPROVED,Not Applicable,2024-08-30T19:32:50.235000Z,2024-08-30T19:36:54.841000Z,2024-09-03T15:23:59.508000Z,2024-08-30T19:36:55.494362Z,245.0,6B57058C,2506,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e5de4839b4130962669,66293af123d55f1dadad5ceb,APPROVED,Not Applicable,2024-08-30T19:32:55.414000Z,2024-08-30T19:38:59.582000Z,2024-09-03T15:24:25.767000Z,2024-08-30T19:39:00.494634Z,365.0,6B57058C,522,42,Female,White,United States,United States,United States,English,No,Full-Time
66d21e5dfb76c49f098b7cdb,66a72d05236826287427eeea,APPROVED,Not Applicable,2024-08-30T19:32:50.680000Z,2024-08-30T19:41:59.765000Z,2024-09-03T15:24:26.082000Z,2024-08-30T19:42:02.087855Z,550.0,6B57058C,174,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e5eeb5dd04dff0e0791,5bec5b873ffbad0001e8b968,APPROVED,Not Applicable,2024-08-30T19:32:52.629000Z,2024-08-30T19:38:22.454000Z,2024-09-03T15:24:26.347000Z,2024-08-30T19:38:23.356754Z,330.0,6B57058C,5933,59,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e5fc1da9ebe600c4b3a,63ced77a72bf86b7135d8dbd,APPROVED,Not Applicable,2024-08-30T19:33:00.581000Z,2024-08-30T19:34:52.641000Z,2024-09-03T15:23:59.812000Z,2024-08-30T19:34:53.311858Z,113.0,NOCODE,87,36,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e5fc93492e1c7f5acfb,63e5872c841f61b1309e1d18,APPROVED,Not Applicable,2024-08-30T19:33:03.551000Z,2024-08-30T19:38:06.608000Z,2024-09-03T15:24:00.097000Z,2024-08-30T19:38:07.249673Z,304.0,6B57058C,2121,37,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66d21e60dd4588fb9193e038,662e66138060bf4a9db8c159,APPROVED,Not Applicable,2024-08-30T19:33:04.119000Z,2024-08-30T19:45:01.003000Z,2024-09-03T15:24:00.372000Z,2024-08-30T19:45:07.739589Z,717.0,6B57058C,254,50,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66d21e614f4ec3776ae0cc5c,63d77a647dbf6c0c53b0d375,APPROVED,Not Applicable,2024-08-30T19:33:07.699000Z,2024-08-30T19:40:54.610000Z,2024-09-03T15:24:00.644000Z,2024-08-30T19:40:56.464587Z,467.0,6B57058C,2786,37,Male,White,United States,United States,United States,English,Yes,Part-Time
66d21e61dae842d8838b3df0,6658ba167affbe300577b93d,APPROVED,Not Applicable,2024-08-30T19:32:57.699000Z,2024-08-30T19:39:57.800000Z,2024-09-03T15:24:26.628000Z,2024-08-30T19:40:15.455116Z,421.0,6B57058C,250,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66d21e61db3fdb9df934c146,6662ad148ef5e11fdf2dd894,APPROVED,Not Applicable,2024-08-30T19:32:54.978000Z,2024-08-30T19:37:54.542000Z,2024-09-03T15:24:26.920000Z,2024-08-30T19:37:56.466409Z,300.0,6B57058C,79,31,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e6249d065d4e5acf0c9,66bd62ddb079f089c79141e2,APPROVED,Not Applicable,2024-08-30T19:32:57.530000Z,2024-08-30T19:40:27.769000Z,2024-09-03T15:24:00.936000Z,2024-08-30T19:40:34.560040Z,451.0,6B57058C,78,24,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66d21e624cf2893c6a1f8d1c,66bd7fac2f6af06982b73686,APPROVED,Not Applicable,2024-08-30T19:32:57.623000Z,2024-08-30T19:41:20.724000Z,2024-09-03T15:24:27.211000Z,2024-08-30T19:41:22.811583Z,504.0,6B57058C,94,27,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e627e768c382026e067,6684089a4c68d1a42da1cfaa,APPROVED,Not Applicable,2024-08-30T19:36:49.484000Z,2024-08-30T19:41:35.379000Z,2024-09-03T15:24:01.201000Z,2024-08-30T19:41:36.968231Z,286.0,6B57058C,130,18,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
66d21e6361415c44b464d511,66b73f9ba035651170b94c76,APPROVED,Not Applicable,2024-08-30T19:35:19.824000Z,2024-08-30T19:40:49.275000Z,2024-09-03T15:24:27.491000Z,2024-08-30T19:40:52.442535Z,330.0,6B57058C,50,42,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e63e005535c8b289323,63d79eee3050f200940fd28d,APPROVED,Not Applicable,2024-08-30T19:35:20.551000Z,2024-08-30T19:41:44.140000Z,2024-09-03T15:24:01.483000Z,2024-08-30T19:41:46.731686Z,384.0,6B57058C,1206,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e63f2a2d4295bcf14f1,5c28dd50da51990001e31d86,APPROVED,Not Applicable,2024-08-30T19:33:04.005000Z,2024-08-30T19:40:46.264000Z,2024-09-03T15:24:01.764000Z,2024-08-30T19:40:49.965061Z,463.0,6B57058C,1667,54,Male,White,United States,United States,United States,English,No,Full-Time
66d21e6493354d324b860155,5fde79586576595c57b61fc8,APPROVED,Not Applicable,2024-08-30T19:32:58.957000Z,2024-08-30T19:36:40.925000Z,2024-09-03T15:24:27.760000Z,2024-08-30T19:36:41.796562Z,222.0,6B57058C,62,35,Female,White,United States,United States,United States,English,No,Full-Time
66d21e65437f7769d3c5a9a1,6638d4e576c0a53f8aa1b9e4,APPROVED,Not Applicable,2024-08-30T19:34:29.025000Z,2024-08-30T19:42:10.834000Z,2024-09-03T15:24:28.046000Z,2024-08-30T19:42:11.831793Z,462.0,6B57058C,385,51,Female,White,United States,United States,United States,English,No,Due to start a new job within the next month
66d21e65bda56ac288490255,5bdcd88176d6d50001bc3849,APPROVED,Not Applicable,2024-08-30T19:33:00.118000Z,2024-08-30T19:38:03.464000Z,2024-09-03T15:24:02.056000Z,2024-08-30T19:38:04.280063Z,304.0,6B57058C,5791,59,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e66070f4a9adc494888,63d40f21ea1c311723c7c847,APPROVED,Not Applicable,2024-08-30T19:33:02Z,2024-08-30T19:38:51.870000Z,2024-09-03T15:24:02.326000Z,2024-08-30T19:38:53.510210Z,350.0,6B57058C,5087,33,Male,White,United States,United States,United States,English,No,Full-Time
66d21e664e5a4abd04909419,65de30b34b701c678a13c75b,APPROVED,Not Applicable,2024-08-30T19:33:21.084000Z,2024-08-30T19:44:37.811000Z,2024-09-03T15:24:28.344000Z,2024-08-30T19:45:01.324407Z,677.0,6B57058C,402,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e668751c5924631c65f,6699501689977d23b04ce0b0,APPROVED,Not Applicable,2024-08-30T19:33:00.912000Z,2024-08-30T19:40:48.734000Z,2024-09-03T15:24:29.131000Z,2024-08-30T19:40:52.167932Z,468.0,6B57058C,246,39,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e671c4bddcf6e252827,66477005eafd0918c63ed325,APPROVED,Not Applicable,2024-08-30T19:33:05.464000Z,2024-08-30T19:39:22.700000Z,2024-09-03T15:24:29.437000Z,2024-08-30T19:39:39.661795Z,378.0,6B57058C,283,26,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e67716386cceff8373c,669bd78975f22207e8e90ac0,APPROVED,Not Applicable,2024-08-30T19:33:02.192000Z,2024-08-30T19:37:20.705000Z,2024-09-03T15:24:02.641000Z,2024-08-30T19:37:21.408795Z,259.0,6B57058C,257,35,Male,White,United States,United States,United States,English,Yes,Full-Time
66d21e680e098c915534b483,5967e9a831394d0001abdb3f,APPROVED,Not Applicable,2024-08-30T19:33:00.050000Z,2024-08-30T19:37:22.967000Z,2024-09-03T15:24:29.711000Z,2024-08-30T19:37:24.089215Z,263.0,6B57058C,3050,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
66d21e684abd5214bae18f25,5ee637a18976fc391312fe01,APPROVED,Not Applicable,2024-08-30T19:35:33.986000Z,2024-08-30T19:45:56.093000Z,2024-09-03T15:24:02.911000Z,2024-08-30T19:45:57.842361Z,623.0,6B57058C,2722,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e68c8aae829891bab86,5c0496b940207800014b25d1,APPROVED,Not Applicable,2024-08-30T19:33:01.429000Z,2024-08-30T19:39:50.913000Z,2024-09-03T15:24:29.992000Z,2024-08-30T19:40:06.198882Z,410.0,6B57058C,1030,25,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
66d21e692185b46d0d27585e,6694232e0cbd52bc4cbf9577,APPROVED,Not Applicable,2024-08-30T19:33:13.914000Z,2024-08-30T19:42:14.805000Z,2024-09-03T15:24:30.263000Z,2024-08-30T19:42:18.893544Z,541.0,6B57058C,106,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e6946e98a0fc9ba88d8,6622fea285fd4a83c402235c,APPROVED,Not Applicable,2024-08-30T19:33:05.194000Z,2024-08-30T19:37:24.913000Z,2024-09-03T15:24:30.584000Z,2024-08-30T19:37:25.664478Z,260.0,6B57058C,633,44,Female,White,United States,United States,United States,English,No,Full-Time
66d21e69a155bf21149cb7d8,65a4182cbfa22dde98c10c5e,APPROVED,Not Applicable,2024-08-30T19:33:21.543000Z,2024-08-30T19:39:42.575000Z,2024-09-03T15:24:03.194000Z,2024-08-30T19:39:59.095413Z,382.0,6B57058C,168,45,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e6a0eb28bcdf570fc1d,5d69678bf4d251001c0f81f3,APPROVED,Not Applicable,2024-08-30T19:33:07.779000Z,2024-08-30T19:40:33.090000Z,2024-09-03T15:24:30.901000Z,2024-08-30T19:40:37.148909Z,446.0,6B57058C,2071,44,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66d21e6aabe7485a6406eec9,626976d0dfd20d6832fc92aa,APPROVED,Not Applicable,2024-08-30T19:33:13.121000Z,2024-08-30T19:43:41.879000Z,2024-09-03T15:24:03.472000Z,2024-08-30T19:44:18.344436Z,629.0,6B57058C,4782,54,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66d21e6ad36e83d0db63cc1c,66467e6f4c38889f9d043c4b,APPROVED,Not Applicable,2024-08-30T19:33:03.143000Z,2024-08-30T19:37:55.023000Z,2024-09-03T15:24:31.192000Z,2024-08-30T19:37:56.407764Z,292.0,6B57058C,461,28,Female,Asian,United States,United States,India,English,No,Full-Time
66d21e6b02344e7acdaaa738,66a4d9785f22bd70a921a7e7,APPROVED,Not Applicable,2024-08-30T19:33:08.167000Z,2024-08-30T19:42:55.502000Z,2024-09-03T15:24:31.501000Z,2024-08-30T19:43:18.012440Z,588.0,6B57058C,185,22,Female,Mixed,Ghana,United States,United States,English,Yes,Part-Time
66d21e6bcea8a25c61c96f82,62b4adff784482cca3e0e67c,APPROVED,Not Applicable,2024-08-30T19:33:06.177000Z,2024-08-30T19:37:04.219000Z,2024-09-03T15:24:03.749000Z,2024-08-30T19:37:05.283343Z,239.0,6B57058C,772,28,Male,White,United States,United States,United States,English,Yes,Full-Time
66d21e6c0464d24420a129c1,5bc10133904b2f000194b264,APPROVED,Not Applicable,2024-08-30T19:33:08.817000Z,2024-08-30T19:41:30.953000Z,2024-09-03T15:24:04.032000Z,2024-08-30T19:41:31.790525Z,503.0,6B57058C,992,26,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e6cd3bb924c93f47195,647621dbfc364c3b8c75f627,APPROVED,Not Applicable,2024-08-30T19:33:14.329000Z,2024-08-30T19:38:51.019000Z,2024-09-03T15:24:31.781000Z,2024-08-30T19:38:53.096964Z,337.0,6B57058C,2670,28,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66d21e6dea2fc18d893453ef,66a13c8b4a7dfb67e8bb3641,APPROVED,Not Applicable,2024-08-30T19:33:11.212000Z,2024-08-30T19:39:45.902000Z,2024-09-03T15:24:32.081000Z,2024-08-30T19:40:01.061485Z,395.0,6B57058C,83,34,Female,White,United States,United States,United States,English,Yes,Full-Time
66d21e6e05600df47922be3e,5a792c898fe2dc0001058c3b,APPROVED,Not Applicable,2024-08-30T19:33:13.441000Z,2024-08-30T19:40:52.216000Z,2024-09-03T15:24:32.349000Z,2024-08-30T19:40:55.356535Z,459.0,6B57058C,6300,37,Female,White,United States,United States,United States,English,No,Part-Time
66d21e6f0d2acbe8ad2e6e49,5c0c3112594d92000167bdcd,APPROVED,Not Applicable,2024-08-30T19:33:10.701000Z,2024-08-30T19:39:19.193000Z,2024-09-03T15:24:32.623000Z,2024-08-30T19:39:28.590467Z,369.0,6B57058C,2147,53,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d21e6f443c12ab3a1bd6e8,65c521e65c5301dcfa4d309d,APPROVED,Not Applicable,2024-08-30T19:33:11.030000Z,2024-08-30T19:39:06.585000Z,2024-09-03T15:24:32.965000Z,2024-08-30T19:39:07.972419Z,356.0,6B57058C,66,35,Female,Black,United States,United States,United States,English,No,Full-Time
66d21e70070f4a9adc49488d,65c817a12c176da2e3e72772,APPROVED,Not Applicable,2024-08-30T19:33:13.827000Z,2024-08-30T19:41:53.685000Z,2024-09-03T15:24:33.278000Z,2024-08-30T19:41:55.964118Z,520.0,6B57058C,314,53,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66d21e706806f3f80ecf0ffe,669e4a1612ac21fbb85bb4cd,APPROVED,Not Applicable,2024-08-30T19:33:37.807000Z,2024-08-30T19:38:13.593000Z,2024-09-03T15:24:33.573000Z,2024-08-30T19:38:14.909930Z,276.0,6B57058C,138,41,Female,White,Guernsey,United Kingdom,United Kingdom,English,No,Full-Time
66d21e71b8bc5c24bb46a5ef,648978eef0a4e73b67c9c153,APPROVED,Not Applicable,2024-08-30T19:33:05.766000Z,2024-08-30T19:45:36.305000Z,2024-09-03T15:24:33.869000Z,2024-08-30T19:45:36.881489Z,751.0,6B57058C,830,66,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d21e72eb5dd04dff0e0795,664d0f2d8f53d4a917231349,APPROVED,Not Applicable,2024-08-30T19:33:21.398000Z,2024-08-30T19:41:03.993000Z,2024-09-03T15:24:34.163000Z,2024-08-30T19:41:05.566719Z,463.0,6B57058C,300,35,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
66d21e73363a8f00a02d3e79,646d09329a9be6926ff22bed,APPROVED,Not Applicable,2024-08-30T19:33:20.164000Z,2024-08-30T19:40:26.148000Z,2024-09-03T15:24:34.443000Z,2024-08-30T19:40:33.263038Z,426.0,6B57058C,1000,63,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
66d21e7354e8a195ad475868,60cbb3a438a8a5ef8d42ee21,APPROVED,Not Applicable,2024-08-30T19:33:34.733000Z,2024-08-30T19:43:18.068000Z,2024-09-03T15:24:34.729000Z,2024-08-30T19:44:06.690009Z,584.0,6B57058C,5565,43,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
