Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
66d7302ba98ee82a873a469c,59cfc4ff4f2d3d0001d8e01c,APPROVED,Not Applicable,2024-09-03T15:50:03.210000Z,2024-09-03T15:56:22.468000Z,2024-09-03T19:19:23.625000Z,2024-09-03T15:56:51.665999Z,380.0,6B57058C,553,28,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d7302bf12dc029871e0050,65d50e7a510f38650aa5340c,APPROVED,Not Applicable,2024-09-03T15:50:08.470000Z,2024-09-03T15:56:33.340000Z,2024-09-03T19:19:24.107000Z,2024-09-03T15:56:58.194206Z,385.0,6B57058C,671,21,Female,Asian,Korea,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66d7302c8d6748b39fffd1cb,644f162cac2c2b8aa0583b89,APPROVED,Not Applicable,2024-09-03T15:50:13.408000Z,2024-09-03T16:04:43.681000Z,2024-09-03T19:19:24.572000Z,2024-09-03T16:07:24.706934Z,871.0,6B57058C,3160,54,Female,White,United States,United States,United States,English,No,Part-Time
66d7302d0df8357a636dbcfd,658fbb9f64bcbcfb43e3d925,APPROVED,Not Applicable,2024-09-03T15:50:11.701000Z,2024-09-03T15:57:05.610000Z,2024-09-03T19:19:25.586000Z,2024-09-03T15:57:29.647484Z,414.0,6B57058C,474,40,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66d7302d74ecfa46af5dfb91,63f8d1f60a74a7e7fb4febd6,APPROVED,Not Applicable,2024-09-03T15:50:05.909000Z,2024-09-03T16:07:31.529000Z,2024-09-03T19:19:26.095000Z,2024-09-03T16:08:07.394856Z,1046.0,6B57058C,3986,40,Female,Black,United States,United States,United States,English,No,DATA_EXPIRED
66d7302e9b3736c71ceb4e66,611218c29a454f84484df681,APPROVED,Not Applicable,2024-09-03T15:51:11.689000Z,2024-09-03T15:56:13.800000Z,2024-09-03T19:19:26.634000Z,2024-09-03T15:56:46.888142Z,303.0,6B57058C,1123,34,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66d7302f087d7609eea2d1c7,608bfa04767191aa4d57bfd8,APPROVED,Not Applicable,2024-09-03T15:50:13.150000Z,2024-09-03T15:57:29.713000Z,2024-09-03T19:19:27.113000Z,2024-09-03T15:58:24.823812Z,437.0,6B57058C,6935,41,Female,White,United States,United States,United States,English,No,Full-Time
66d7302f57655b7966090734,65b7d0f1278b57c3f7f30067,APPROVED,Not Applicable,2024-09-03T15:50:29.100000Z,2024-09-03T16:07:53.089000Z,2024-09-03T19:19:27.633000Z,2024-09-03T16:08:18.860705Z,1044.0,6B57058C,552,60,Female,Black,Nigeria,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66d730301171718005d43bf7,5836f2421bf4040001eb6a36,APPROVED,Not Applicable,2024-09-03T15:50:08.688000Z,2024-09-03T15:55:54.952000Z,2024-09-03T19:19:28.181000Z,2024-09-03T15:56:52.598308Z,347.0,6B57058C,4007,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
66d730310d543c7a26c0815f,5eb12f8510e0ce205e7b25c7,APPROVED,Not Applicable,2024-09-03T15:50:16.716000Z,2024-09-03T15:55:06.785000Z,2024-09-03T19:19:28.617000Z,2024-09-03T15:56:13.231886Z,291.0,6B57058C,1917,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,DATA_EXPIRED
66d73031a98ee82a873a46a1,63bc6b49a80cc5496df4c897,APPROVED,Not Applicable,2024-09-03T15:50:13.283000Z,2024-09-03T15:57:51.729000Z,2024-09-03T19:19:29.072000Z,2024-09-03T15:58:43.298514Z,459.0,6B57058C,4960,42,Male,White,United States,United States,United States,English,No,Full-Time
66d730326b3c83ee30411e7d,63d50bed33ba8cb1b9794938,APPROVED,Not Applicable,2024-09-03T15:50:10.320000Z,2024-09-03T15:57:20.754000Z,2024-09-03T19:19:29.555000Z,2024-09-03T15:58:11.702011Z,431.0,6B57058C,757,29,Male,Mixed,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d73032ff13bef071fb856f,5c66d6a50d7f5f00014b8ab0,APPROVED,Not Applicable,2024-09-03T15:52:24.578000Z,2024-09-03T16:00:42.503000Z,2024-09-03T19:19:30.043000Z,2024-09-03T16:00:43.748855Z,498.0,6B57058C,1488,38,Male,White,Ireland,Ireland,Ireland,English,No,Full-Time
66d73033bccbf5d2f736c028,6649f80a9975a2ac5b1dcc5f,APPROVED,Not Applicable,2024-09-03T15:50:23.486000Z,2024-09-03T15:59:52.706000Z,2024-09-03T19:19:30.526000Z,2024-09-03T15:59:53.518379Z,570.0,6B57058C,220,61,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d73035afa035653f84ff02,5788c16f275be600013590a8,APPROVED,Not Applicable,2024-09-03T15:50:41.217000Z,2024-09-03T16:01:33.567000Z,2024-09-03T19:19:31.015000Z,2024-09-03T16:01:34.851670Z,653.0,6B57058C,1495,48,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d73036a0b3b82084550c31,6658bd0f2b8d81c85bf3be8c,APPROVED,Not Applicable,2024-09-03T15:50:26.814000Z,2024-09-03T15:56:37.333000Z,2024-09-03T19:19:31.480000Z,2024-09-03T15:57:03.116977Z,371.0,6B57058C,182,35,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d73036eea5646863eb909d,654f89250d12e83905f6ba40,APPROVED,Not Applicable,2024-09-03T15:51:05.620000Z,2024-09-03T15:56:28.545000Z,2024-09-03T19:19:31.939000Z,2024-09-03T15:56:54.598425Z,323.0,6B57058C,502,28,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d730372e64be33ed990538,6649388430628d06241ed013,APPROVED,Not Applicable,2024-09-03T15:50:24.380000Z,2024-09-03T15:54:59.852000Z,2024-09-03T19:19:32.378000Z,2024-09-03T15:56:10.274990Z,276.0,6B57058C,285,42,Male,Black,United States,United States,United States,English,No,Full-Time
66d73037ca58c49965c20b56,65e207f52aa80c2ecbb55ddd,APPROVED,Not Applicable,2024-09-03T15:50:28.718000Z,2024-09-03T15:55:51.124000Z,2024-09-03T19:19:32.799000Z,2024-09-03T15:56:33.991807Z,323.0,6B57058C,940,38,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d730390d543c7a26c08164,65da51b212ad91d9df1913fd,APPROVED,Not Applicable,2024-09-03T15:50:22.498000Z,2024-09-03T15:57:59.639000Z,2024-09-03T19:19:33.321000Z,2024-09-03T15:58:49.999938Z,458.0,6B57058C,106,33,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d7303a0e1966fe0e57172f,6531312fd57d084e7803df3b,APPROVED,Not Applicable,2024-09-03T15:50:24.354000Z,2024-09-03T15:56:49.614000Z,2024-09-03T19:19:33.874000Z,2024-09-03T15:57:06.985180Z,386.0,6B57058C,673,44,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66d7303aabfced6dceca8fd3,6630daa019b7932ca293ab34,APPROVED,Not Applicable,2024-09-03T15:50:30.641000Z,2024-09-03T16:05:07.549000Z,2024-09-03T19:19:34.446000Z,2024-09-03T16:07:28.030800Z,877.0,6B57058C,654,42,Male,Black,United States,United States,United States,English,Yes,Part-Time
66d7303bf6ad99728ec20b6e,57509aade19ee9000680df04,APPROVED,Not Applicable,2024-09-03T15:50:25.869000Z,2024-09-03T15:55:11.822000Z,2024-09-03T19:19:35.490000Z,2024-09-03T15:56:16.530330Z,286.0,6B57058C,2231,47,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d7303c2d62a508ede203bc,63469953c04a8b540b5749d2,APPROVED,Not Applicable,2024-09-03T15:50:36.217000Z,2024-09-03T15:58:33.800000Z,2024-09-03T19:19:35.943000Z,2024-09-03T15:59:04.676389Z,478.0,6B57058C,417,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66d7303c640532fddabfa3d9,5e63dd2fba8c57000c16eb11,APPROVED,Not Applicable,2024-09-03T15:50:25.852000Z,2024-09-03T15:56:27.255000Z,2024-09-03T19:19:36.623000Z,2024-09-03T15:56:55.137118Z,362.0,6B57058C,254,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Full-Time
66d7303eab569104771d453a,5bd075779afb5b00015b6791,APPROVED,Not Applicable,2024-09-03T15:50:22.744000Z,2024-09-03T15:56:23.632000Z,2024-09-03T19:19:37.078000Z,2024-09-03T15:56:54.161350Z,361.0,6B57058C,2544,49,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
66d73040f9f93f5917c01240,5f6f2da91b5cc64887afd65d,APPROVED,Not Applicable,2024-09-03T15:50:44.073000Z,2024-09-03T16:03:55.084000Z,2024-09-03T19:19:37.531000Z,2024-09-03T16:06:52.884553Z,792.0,6B57058C,556,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d7305ba355f91af2a4d89e,640d43c9451ce148162a7643,APPROVED,Not Applicable,2024-09-03T15:50:58.029000Z,2024-09-03T15:55:01.619000Z,2024-09-03T19:19:38.124000Z,2024-09-03T15:56:10.620213Z,244.0,6B57058C,4314,49,Male,White,United States,United States,United States,English,No,Full-Time
66d7308dddfa7d40e08f2330,6640ebff6fd8319ba014acb0,APPROVED,Not Applicable,2024-09-03T15:52:05.746000Z,2024-09-03T15:59:58.071000Z,2024-09-03T19:19:38.675000Z,2024-09-03T15:59:58.834843Z,473.0,6B57058C,91,27,Male,Mixed,Nigeria,United Kingdom,Nigeria,English,No,Part-Time
66d730a6b8682ef7a6378a75,5780d9a1900cc80001d2d1c2,APPROVED,Not Applicable,2024-09-03T15:52:37.154000Z,2024-09-03T15:58:56.373000Z,2024-09-03T19:19:39.163000Z,2024-09-03T15:59:08.067517Z,380.0,6B57058C,3690,68,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
66d730bb66407c81ec7fa6ff,62347ee217c402f4acae35d0,APPROVED,Not Applicable,2024-09-03T15:52:43.453000Z,2024-09-03T16:05:11.933000Z,2024-09-03T19:19:39.644000Z,2024-09-03T16:07:28.310908Z,749.0,6B57058C,1835,59,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d730e43b45b8533227fa8c,5d41925ef7b99500012b960e,APPROVED,Not Applicable,2024-09-03T15:53:14.869000Z,2024-09-03T15:57:26.696000Z,2024-09-03T19:19:40.368000Z,2024-09-03T15:58:20.147983Z,252.0,6B57058C,3312,46,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d7315e00d7c66698f11c82,66952fa8c27023759f09cd9e,APPROVED,Not Applicable,2024-09-03T15:55:16.055000Z,2024-09-03T15:58:56.624000Z,2024-09-03T19:19:40.838000Z,2024-09-03T15:59:08.044499Z,221.0,6B57058C,171,19,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
66d731c8dad45cb514a42514,66295cf0dbecaeeb1cddb852,APPROVED,Not Applicable,2024-09-03T15:57:29.963000Z,2024-09-03T16:04:10.148000Z,2024-09-03T19:19:41.326000Z,2024-09-03T16:07:11.346203Z,401.0,6B57058C,91,51,Female,White,United States,United States,United States,English,Yes,Part-Time
66d7328387a6451c0ac38816,654cd7cdd242242523a845f2,APPROVED,Not Applicable,2024-09-03T16:00:10.162000Z,2024-09-03T16:13:33.885000Z,2024-09-03T19:19:41.978000Z,2024-09-03T16:13:34.448865Z,804.0,6B57058C,1590,39,Male,Black,Ghana,United States,United States,English,DATA_EXPIRED,Full-Time
66d73343a385ba77c40f7036,63b9d3abc3ddc61c8c08fd84,APPROVED,Not Applicable,2024-09-03T16:04:37.898000Z,2024-09-03T16:13:37.569000Z,2024-09-03T19:19:42.449000Z,2024-09-03T16:13:38.193933Z,540.0,6B57058C,4178,50,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
66d73385d624e67b4e99b0f7,66a93de3f2548f23b727c479,APPROVED,Not Applicable,2024-09-03T16:05:27.614000Z,2024-09-03T16:11:23.588000Z,2024-09-03T19:19:42.919000Z,2024-09-03T17:11:27.856947Z,356.0,6B57058C,91,37,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
66d738c3c7ac57f3775299c6,667c826d96c7fc3eefb6ccec,APPROVED,Not Applicable,2024-09-03T16:26:49.369000Z,2024-09-03T16:32:18.385000Z,2024-09-03T19:19:43.366000Z,2024-09-03T16:32:19.741488Z,330.0,6B57058C,101,21,Female,White,United States,United States,United States,English,Yes,Unemployed (and job seeking)
66d72ff96a01f20e37697c5e,606188887097cd3704b3c99b,RETURNED,Not Applicable,2024-09-03T15:50:07.848000Z,,,,,,457,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d73000249c4b0a265935d1,597c6cdf21db3a0001418541,RETURNED,Not Applicable,2024-09-03T15:50:05.647000Z,,,,,,2010,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d73000666515f9298ad8aa,615f675d6c307659315add87,RETURNED,Not Applicable,2024-09-03T15:50:43.316000Z,,,,,,867,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d7300a8ad1c16b9dda5c18,5c377e2f5c297200015669e6,RETURNED,Not Applicable,2024-09-03T15:49:35.854000Z,,,,,,3882,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d7300d2653031883c6fc69,62e036569eccf0c9324081b6,RETURNED,Not Applicable,2024-09-03T15:49:38.299000Z,,,,,,1811,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d7300e4cad6e49745717b2,63d698af12a4d488c5fdf05a,RETURNED,Not Applicable,2024-09-03T15:49:46.819000Z,,,,,,4311,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d73020eee7c3eb75da5260,598c4b28cceb0f0001b39675,RETURNED,Not Applicable,2024-09-03T16:00:00.126000Z,,,,,,2510,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d7302187a6451c0ac3877c,660d5c2e7246f533059561e0,RETURNED,Not Applicable,2024-09-03T15:49:55.933000Z,,,,,,528,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d7302943ff0cb36515447e,629e10d748005830b9eee9a0,RETURNED,Not Applicable,2024-09-03T15:51:43.771000Z,,,,,,2128,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d73038a5794672648ad0e2,63f0ac76a8c1914f6f163539,RETURNED,Not Applicable,2024-09-03T15:50:25.176000Z,,,,,,980,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d73039971a492752e2033f,66427ed5e60b817db9a6611e,RETURNED,Not Applicable,2024-09-03T15:59:52.903000Z,,,,,,363,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d730ab7bc423464815a727,66509cf58439b8859fd241f6,RETURNED,Not Applicable,2024-09-03T15:52:11.819000Z,,,,,,166,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d730c0ab569104771d4569,65e5c74d56a92539d1f5ba3a,RETURNED,Not Applicable,2024-09-03T15:52:49.088000Z,,,,,,298,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
66d730dd81f1be03d9ad230a,6647ce8c4b8ee105144eb431,RETURNED,Not Applicable,2024-09-03T15:53:12.560000Z,,,,,,616,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
